location,estate_name,estate_map_latitude,estate_map_longitude,transaction_price,saleable_floor_area,floor_level,transaction_price_per_sq,discount_rate,assignment_date,month,year,credit_level
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,280100,56,M,5002,55,2,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,171000,35,M,4886,55,2,2,2000,F
"TAI PO, NORTH & SHATIN (2)",WAH MING ESTATE,22.48455,114.14015,159900,45,M,3553,55,2,2,2000,F
"TAI PO, NORTH & SHATIN (2)",WAH MING ESTATE,22.48455,114.14015,148400,41,M,3620,55,2,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,211500,45,M,4700,55,2,2,2000,F
"TAI PO, NORTH & SHATIN (2)",WAH MING ESTATE,22.48455,114.14015,129300,35,M,3694,55,2,2,2000,F
"TAI PO, NORTH & SHATIN (2)",WAN TAU TONG ESTATE,22.44275,114.16876,355200,41,M,8663,70,2,2,2000,H
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,225100,38,M,5924,55,2,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,158000,33,M,4788,55,2,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,274300,51,L,5378,55,2,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,211600,35,H,6046,55,2,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,208900,36,M,5803,55,2,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,201700,38,L,5308,55,2,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,227400,41,M,5546,55,2,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,240100,41,H,5856,55,2,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,206300,35,M,5894,55,2,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,248100,41,H,6051,55,2,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,219600,41,L,5356,55,2,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,209900,41,L,5120,55,2,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,220900,38,M,5813,55,2,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,212900,37,M,5754,55,2,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,220700,37,M,5965,55,2,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,217600,41,L,5307,55,2,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,301400,51,H,5910,55,2,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,227800,41,H,5556,55,2,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,304200,56,L,5432,55,2,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,216700,37,H,5857,55,2,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,200100,35,M,5717,55,2,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,277500,51,M,5441,55,2,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,242500,41,M,5915,55,2,2,2000,F
TUEN MUN & YUEN LONG (3),TIN KING ESTATE,22.40587,113.96399,98700,33,M,2991,55,2,2,2000,F
TUEN MUN & YUEN LONG (3),TIN KING ESTATE,22.40587,113.96399,160500,45,H,3567,55,2,2,2000,F
TUEN MUN & YUEN LONG (3),TIN KING ESTATE,22.40587,113.96399,92500,34,L,2721,55,2,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,269900,51,L,5292,55,2,2,2000,F
TUEN MUN & YUEN LONG (3),TIN KING ESTATE,22.40587,113.96399,154600,45,M,3436,55,2,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,220200,38,M,5795,55,1,2,2000,F
TUEN MUN & YUEN LONG (3),TIN KING ESTATE,22.40587,113.96399,139000,41,H,3390,55,1,2,2000,F
TUEN MUN & YUEN LONG (3),TIN KING ESTATE,22.40587,113.96399,154400,45,L,3431,55,1,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,207400,36,H,5761,55,1,2,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,276200,45,H,6138,55,1,2,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,300800,49,H,6139,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (3)",HENG ON ESTATE,22.41583,114.22905,400300,45,H,8896,70,1,2,2000,H
TUEN MUN & YUEN LONG (3),TIN KING ESTATE,22.40587,113.96399,89400,33,L,2709,55,1,2,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,250400,45,L,5564,55,1,2,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,248600,41,H,6063,55,1,2,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,234300,41,M,5715,55,1,2,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,248200,45,L,5516,55,1,2,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,209000,35,H,5971,55,1,2,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,250600,41,M,6112,55,1,2,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,231600,41,M,5649,55,1,2,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,234300,41,M,5715,55,1,2,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,230900,41,L,5632,55,1,2,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,260400,45,M,5787,55,1,2,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,243300,41,M,5934,55,1,2,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,272900,45,M,6064,55,1,2,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,304700,49,M,6218,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,136400,33,M,4133,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,141600,34,M,4165,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,134900,33,M,4088,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,176600,36,L,4906,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,208400,45,M,4631,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,130100,33,L,3942,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,140400,34,L,4129,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,138800,33,M,4206,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,189800,38,M,4995,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,195400,41,L,4766,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,203400,45,L,4520,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,132500,33,L,4015,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,192600,38,M,5068,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,199000,38,H,5237,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,161500,35,L,4614,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,213200,45,H,4738,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,273700,56,M,4888,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,182900,38,L,4813,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (2)",WAH MING ESTATE,22.48455,114.14015,151600,41,M,3698,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,209800,45,L,4662,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,208400,41,H,5083,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (2)",WAH MING ESTATE,22.48455,114.14015,174200,45,M,3871,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (2)",WAH MING ESTATE,22.48455,114.14015,190400,53,L,3592,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (2)",WAH MING ESTATE,22.48455,114.14015,158400,41,L,3863,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (2)",WAH MING ESTATE,22.48455,114.14015,152600,41,M,3722,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,199800,38,H,5258,55,1,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,251800,45,M,5596,55,1,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,206600,35,H,5903,55,1,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,294000,51,M,5765,55,1,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,182800,35,L,5223,55,1,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,151500,33,L,4591,55,1,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,244200,41,H,5956,55,1,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,280700,51,L,5504,55,1,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,334700,56,H,5977,55,1,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,217600,38,M,5726,55,1,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,323500,56,L,5777,55,1,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,278700,51,L,5465,55,1,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,264500,45,H,5878,55,1,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,193900,35,M,5540,55,1,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,283700,50,L,5674,55,1,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,248100,41,H,6051,55,1,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,208700,41,L,5090,55,1,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,225700,41,M,5505,55,1,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,200400,37,L,5416,55,1,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,218200,37,H,5897,55,1,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,210800,36,M,5856,55,1,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,214500,41,L,5232,55,1,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,196000,35,M,5600,55,1,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,269900,51,L,5292,55,1,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,204400,36,M,5678,55,1,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,217200,37,M,5870,55,1,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,235200,41,M,5737,55,1,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,199600,37,L,5395,55,1,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,216400,38,L,5695,55,1,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,153600,33,L,4655,55,1,2,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,207600,37,M,5611,55,1,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,155500,33,L,4712,55,1,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,156800,33,M,4752,55,1,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,156800,33,M,4752,55,1,2,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,289000,49,H,5898,55,1,2,2000,F
TUEN MUN & YUEN LONG (3),TIN KING ESTATE,22.40587,113.96399,132500,41,L,3232,55,1,2,2000,F
TUEN MUN & YUEN LONG (3),TIN KING ESTATE,22.40587,113.96399,155000,45,H,3444,55,1,2,2000,F
TUEN MUN & YUEN LONG (3),TIN KING ESTATE,22.40587,113.96399,142800,41,H,3483,55,1,2,2000,F
TUEN MUN & YUEN LONG (3),TIN KING ESTATE,22.40587,113.96399,134500,41,M,3280,55,1,2,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,161500,35,L,4614,55,31,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,239200,41,H,5834,55,31,1,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,277000,56,M,4946,55,31,1,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,162500,35,L,4643,55,31,1,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,183900,41,L,4485,55,31,1,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,206900,45,L,4598,55,31,1,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,169500,35,M,4843,55,31,1,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,171400,35,H,4897,55,31,1,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,195200,36,M,5422,55,31,1,2000,F
"TAI PO, NORTH & SHATIN (2)",WAH MING ESTATE,22.48455,114.14015,139500,35,M,3986,55,31,1,2000,F
"TAI PO, NORTH & SHATIN (2)",WAH MING ESTATE,22.48455,114.14015,165200,45,M,3671,55,31,1,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,213800,38,L,5626,55,31,1,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,236400,41,H,5766,55,31,1,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,210900,38,L,5550,55,31,1,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,228500,38,M,6013,55,31,1,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,205500,35,H,5871,55,31,1,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,181700,35,L,5191,55,31,1,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,327300,56,L,5845,55,31,1,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,228200,41,M,5566,55,31,1,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,234100,41,H,5710,55,31,1,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,237100,41,M,5783,55,31,1,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,247400,45,L,5498,55,31,1,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,243400,41,H,5937,55,31,1,2000,F
TUEN MUN & YUEN LONG (3),TIN KING ESTATE,22.40587,113.96399,149300,45,M,3318,55,31,1,2000,F
TUEN MUN & YUEN LONG (3),TIN KING ESTATE,22.40587,113.96399,134500,41,M,3280,55,31,1,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,220200,38,M,5795,55,31,1,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,211600,37,L,5719,55,31,1,2000,F
TUEN MUN & YUEN LONG (3),TIN KING ESTATE,22.40587,113.96399,152200,45,H,3382,55,31,1,2000,F
TUEN MUN & YUEN LONG (3),TIN KING ESTATE,22.40587,113.96399,170100,53,L,3209,55,31,1,2000,F
TUEN MUN & YUEN LONG (3),TIN KING ESTATE,22.40587,113.96399,97400,32,M,3044,55,31,1,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,222700,41,L,5432,55,31,1,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,214100,36,H,5947,55,31,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",FUNG TAK ESTATE,22.34489,114.20121,497600,45,M,11058,70,31,1,2000,H
"TAI PO, NORTH & SHATIN (3)",HENG ON ESTATE,22.41583,114.22905,323700,41,L,7895,70,31,1,2000,H
TUEN MUN & YUEN LONG (3),TIN KING ESTATE,22.40587,113.96399,144600,45,L,3213,55,31,1,2000,F
TUEN MUN & YUEN LONG (3),TIN KING ESTATE,22.40587,113.96399,92700,32,L,2897,55,31,1,2000,F
TUEN MUN & YUEN LONG (3),TIN KING ESTATE,22.40587,113.96399,124900,41,L,3046,55,31,1,2000,F
TUEN MUN & YUEN LONG (3),TIN KING ESTATE,22.40587,113.96399,114200,35,L,3263,55,31,1,2000,F
TUEN MUN & YUEN LONG (3),TIN KING ESTATE,22.40587,113.96399,135500,45,L,3011,55,31,1,2000,F
TUEN MUN & YUEN LONG (3),TIN KING ESTATE,22.40587,113.96399,128700,41,L,3139,55,31,1,2000,F
TUEN MUN & YUEN LONG (3),TIN KING ESTATE,22.40587,113.96399,142800,41,H,3483,55,31,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,293300,49,M,5986,55,31,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,271700,45,H,6038,55,31,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,274700,45,H,6104,55,31,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,234300,41,M,5715,55,31,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,269300,45,M,5984,55,31,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,277700,45,H,6171,55,31,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,303300,49,H,6190,55,31,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,269400,45,H,5987,55,31,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,224300,41,L,5471,55,31,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,276300,45,H,6140,55,31,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,253600,41,M,6185,55,31,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,204400,35,M,5840,55,31,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,263100,45,H,5847,55,31,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,225700,41,L,5505,55,31,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,227000,41,L,5537,55,31,1,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,182500,36,M,5069,55,31,1,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,218200,45,M,4849,55,29,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (2)",CHEUNG ON ESTATE,22.35992,114.10435,154900,21,L,7376,70,29,1,2000,H
"TAI PO, NORTH & SHATIN (2)",WAH MING ESTATE,22.48455,114.14015,167600,45,M,3724,55,29,1,2000,F
"TAI PO, NORTH & SHATIN (2)",WAH MING ESTATE,22.48455,114.14015,150400,41,L,3668,55,29,1,2000,F
"TAI PO, NORTH & SHATIN (2)",WAH MING ESTATE,22.48455,114.14015,139600,36,H,3878,55,29,1,2000,F
"TAI PO, NORTH & SHATIN (2)",WAH MING ESTATE,22.48455,114.14015,167600,41,H,4088,55,29,1,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,218000,41,L,5317,55,29,1,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,251800,45,M,5596,55,29,1,2000,F
KOWLOON EAST (1),TAK TIN ESTATE,22.30976,114.23962,226600,41,L,5527,55,29,1,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,223900,37,H,6051,55,29,1,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,199700,36,L,5547,55,29,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,246300,45,L,5473,55,29,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,258900,45,L,5753,55,29,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,272100,45,M,6047,55,29,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,297600,49,M,6073,55,29,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,212600,41,L,5185,55,29,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,237800,42,M,5662,55,29,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,245200,41,M,5980,55,29,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,270800,45,H,6018,55,29,1,2000,F
"TAI PO, NORTH & SHATIN (2)",WAH MING ESTATE,22.48455,114.14015,159900,45,L,3553,55,29,1,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,130900,34,L,3850,55,28,1,2000,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,261600,41,H,6380,55,28,1,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,203200,38,H,5347,55,28,1,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,123300,33,L,3736,55,28,1,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,216000,49,L,4408,55,28,1,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,175500,38,L,4618,55,28,1,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,201800,41,H,4922,55,28,1,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,210100,41,H,5124,55,28,1,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,175800,35,M,5023,55,28,1,2000,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,294500,56,H,5259,55,28,1,2000,F
"TAI PO, NORTH & SHATIN (2)",WAH MING ESTATE,22.48455,114.14015,154400,45,L,3431,55,28,1,2000,F
"TAI PO, NORTH & SHATIN (2)",WAH MING ESTATE,22.48455,114.14015,125100,35,L,3574,55,28,1,2000,F
"TAI PO, NORTH & SHATIN (2)",WAH MING ESTATE,22.48455,114.14015,153100,41,M,3734,55,28,1,2000,F
"TAI PO, NORTH & SHATIN (2)",WAH MING ESTATE,22.48455,114.14015,154000,41,M,3756,55,28,1,2000,F
"TAI PO, NORTH & SHATIN (2)",WAH MING ESTATE,22.48455,114.14015,171600,45,M,3813,55,28,1,2000,F
HONG KONG ISLAND & ISLANDS (2),TSUI WAN ESTATE,22.26825,114.24061,202500,36,L,5625,55,28,1,2000,F
